Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
21,-1,-1,0.01990012,862.34,8580313,thermal2.mtx,CSR,OpenMP,0.86234
22,-1,-1,0.01809999,948.1,8580313,thermal2.mtx,CSR,OpenMP,0.9481
23,-1,-1,0.01540001,1114.33,8580313,thermal2.mtx,CSR,OpenMP,1.1143299999999998
24,-1,-1,0.01900001,903.19,8580313,thermal2.mtx,CSR,OpenMP,0.90319
25,-1,-1,0.0176,975.04,8580313,thermal2.mtx,CSR,OpenMP,0.97504
26,-1,-1,0.01950011,880.03,8580313,thermal2.mtx,CSR,OpenMP,0.88003
27,-1,-1,0.02340014,733.36,8580313,thermal2.mtx,CSR,OpenMP,0.73336
28,-1,-1,0.02110018,813.29,8580313,thermal2.mtx,CSR,OpenMP,0.81329
29,-1,-1,0.02220007,773.0,8580313,thermal2.mtx,CSR,OpenMP,0.773
30,-1,-1,0.02189999,783.59,8580313,thermal2.mtx,CSR,OpenMP,0.78359
31,-1,-1,0.02089992,821.09,8580313,thermal2.mtx,CSR,OpenMP,0.82109
32,-1,-1,0.02139988,801.9,8580313,thermal2.mtx,CSR,OpenMP,0.8019
33,-1,-1,0.02320202,739.62,8580313,thermal2.mtx,CSR,OpenMP,0.73962
34,-1,-1,0.02099991,817.18,8580313,thermal2.mtx,CSR,OpenMP,0.8171799999999999
35,-1,-1,0.01936359,886.23,8580313,thermal2.mtx,CSR,OpenMP,0.8862300000000001
36,-1,-1,0.02549815,673.01,8580313,thermal2.mtx,CSR,OpenMP,0.67301
37,-1,-1,0.02225934,770.94,8580313,thermal2.mtx,CSR,OpenMP,0.7709400000000001
38,-1,-1,0.02249327,762.92,8580313,thermal2.mtx,CSR,OpenMP,0.7629199999999999
39,-1,-1,0.02479992,691.96,8580313,thermal2.mtx,CSR,OpenMP,0.69196
40,-1,-1,0.02399993,715.03,8580313,thermal2.mtx,CSR,OpenMP,0.7150299999999999
1,-1,-1,1.498e-05,1143.23,8562,mhda416.mtx,CSR,OpenMP,1.14323
2,-1,-1,0.000892,19.2,8562,mhda416.mtx,CSR,OpenMP,0.0192
3,-1,-1,0.01039099,1.65,8562,mhda416.mtx,CSR,OpenMP,0.00165
4,-1,-1,0.00580246,2.95,8562,mhda416.mtx,CSR,OpenMP,0.0029500000000000004
5,-1,-1,0.00649841,2.64,8562,mhda416.mtx,CSR,OpenMP,0.00264
6,-1,-1,0.0065958,2.6,8562,mhda416.mtx,CSR,OpenMP,0.0026
7,-1,-1,0.00729365,2.35,8562,mhda416.mtx,CSR,OpenMP,0.00235
8,-1,-1,0.00800062,2.14,8562,mhda416.mtx,CSR,OpenMP,0.00214
9,-1,-1,0.00720042,2.38,8562,mhda416.mtx,CSR,OpenMP,0.0023799999999999997
10,-1,-1,0.01320076,1.3,8562,mhda416.mtx,CSR,OpenMP,0.0013
11,-1,-1,0.01209995,1.42,8562,mhda416.mtx,CSR,OpenMP,0.0014199999999999998
12,-1,-1,0.01179976,1.45,8562,mhda416.mtx,CSR,OpenMP,0.00145
13,-1,-1,0.00959994,1.78,8562,mhda416.mtx,CSR,OpenMP,0.0017800000000000001
14,-1,-1,0.01439981,1.19,8562,mhda416.mtx,CSR,OpenMP,0.0011899999999999999
15,-1,-1,0.01099834,1.56,8562,mhda416.mtx,CSR,OpenMP,0.00156
16,-1,-1,0.01199989,1.43,8562,mhda416.mtx,CSR,OpenMP,0.0014299999999999998
17,-1,-1,0.01279997,1.34,8562,mhda416.mtx,CSR,OpenMP,0.00134
18,-1,-1,0.0132,1.3,8562,mhda416.mtx,CSR,OpenMP,0.0013
19,-1,-1,0.01189977,1.44,8562,mhda416.mtx,CSR,OpenMP,0.0014399999999999999
20,-1,-1,0.01219983,1.4,8562,mhda416.mtx,CSR,OpenMP,0.0014
21,-1,-1,0.01530149,1.12,8562,mhda416.mtx,CSR,OpenMP,0.0011200000000000001
22,-1,-1,0.01849945,0.93,8562,mhda416.mtx,CSR,OpenMP,0.00093
23,-1,-1,0.01660105,1.03,8562,mhda416.mtx,CSR,OpenMP,0.00103
24,-1,-1,0.01759837,0.97,8562,mhda416.mtx,CSR,OpenMP,0.0009699999999999999
25,-1,-1,0.01949939,0.88,8562,mhda416.mtx,CSR,OpenMP,0.00088
26,-1,-1,0.01520192,1.13,8562,mhda416.mtx,CSR,OpenMP,0.00113
27,-1,-1,0.01689842,1.01,8562,mhda416.mtx,CSR,OpenMP,0.00101
28,-1,-1,0.01590212,1.08,8562,mhda416.mtx,CSR,OpenMP,0.00108
29,-1,-1,0.01759958,0.97,8562,mhda416.mtx,CSR,OpenMP,0.0009699999999999999
30,-1,-1,0.01609821,1.06,8562,mhda416.mtx,CSR,OpenMP,0.00106
31,-1,-1,0.01510008,1.13,8562,mhda416.mtx,CSR,OpenMP,0.00113
32,-1,-1,0.01459988,1.17,8562,mhda416.mtx,CSR,OpenMP,0.00117
33,-1,-1,0.01890022,0.91,8562,mhda416.mtx,CSR,OpenMP,0.00091
34,-1,-1,0.01619972,1.06,8562,mhda416.mtx,CSR,OpenMP,0.00106
35,-1,-1,0.01810473,0.95,8562,mhda416.mtx,CSR,OpenMP,0.00095
36,-1,-1,0.01600015,1.07,8562,mhda416.mtx,CSR,OpenMP,0.00107
37,-1,-1,0.01920177,0.89,8562,mhda416.mtx,CSR,OpenMP,0.0008900000000000001
38,-1,-1,0.02110307,0.81,8562,mhda416.mtx,CSR,OpenMP,0.0008100000000000001
39,-1,-1,0.01919752,0.89,8562,mhda416.mtx,CSR,OpenMP,0.0008900000000000001
40,-1,-1,0.01660219,1.03,8562,mhda416.mtx,CSR,OpenMP,0.00103
