Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
4,-1,32,7.105e-05,316.58,11246,adder_dcop_32.mtx,HLL,OpenMP,0.31658
5,-1,32,4.815e-05,467.12,11246,adder_dcop_32.mtx,HLL,OpenMP,0.46712
6,-1,32,4.608e-05,488.13,11246,adder_dcop_32.mtx,HLL,OpenMP,0.48813
7,-1,32,4.59e-05,490.05,11246,adder_dcop_32.mtx,HLL,OpenMP,0.49005
8,-1,32,8.01e-05,280.78,11246,adder_dcop_32.mtx,HLL,OpenMP,0.28078
9,-1,32,3.996e-05,562.91,11246,adder_dcop_32.mtx,HLL,OpenMP,0.56291
10,-1,32,4.779e-05,470.66,11246,adder_dcop_32.mtx,HLL,OpenMP,0.47066
11,-1,32,6.33e-05,355.32,11246,adder_dcop_32.mtx,HLL,OpenMP,0.35531999999999997
12,-1,32,6.959e-05,323.19,11246,adder_dcop_32.mtx,HLL,OpenMP,0.32319
13,-1,32,6.058e-05,371.26,11246,adder_dcop_32.mtx,HLL,OpenMP,0.37126
14,-1,32,6.485e-05,346.83,11246,adder_dcop_32.mtx,HLL,OpenMP,0.34682999999999997
15,-1,32,6.179e-05,363.98,11246,adder_dcop_32.mtx,HLL,OpenMP,0.36398
16,-1,32,6.159e-05,365.22,11246,adder_dcop_32.mtx,HLL,OpenMP,0.36522000000000004
17,-1,32,6.578e-05,341.94,11246,adder_dcop_32.mtx,HLL,OpenMP,0.34194
18,-1,32,6.672e-05,337.1,11246,adder_dcop_32.mtx,HLL,OpenMP,0.3371
19,-1,32,7.579e-05,296.75,11246,adder_dcop_32.mtx,HLL,OpenMP,0.29675
20,-1,32,7.437e-05,302.44,11246,adder_dcop_32.mtx,HLL,OpenMP,0.30244
21,-1,32,8.069e-05,278.75,11246,adder_dcop_32.mtx,HLL,OpenMP,0.27875
22,-1,32,8.268e-05,272.05,11246,adder_dcop_32.mtx,HLL,OpenMP,0.27205
23,-1,32,8.497e-05,264.72,11246,adder_dcop_32.mtx,HLL,OpenMP,0.26472
24,-1,32,8.868e-05,253.64,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25364
25,-1,32,8.654e-05,259.91,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25991000000000003
26,-1,32,8.952e-05,251.26,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25126
27,-1,32,9.122e-05,246.58,11246,adder_dcop_32.mtx,HLL,OpenMP,0.24658000000000002
28,-1,32,0.00010321,217.92,11246,adder_dcop_32.mtx,HLL,OpenMP,0.21791999999999997
29,-1,32,8.716e-05,258.06,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25806
30,-1,32,8.131e-05,276.63,11246,adder_dcop_32.mtx,HLL,OpenMP,0.27663
31,-1,32,9.19e-05,244.76,11246,adder_dcop_32.mtx,HLL,OpenMP,0.24475999999999998
32,-1,32,8.664e-05,259.61,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25961
33,-1,32,8.624e-05,260.79,11246,adder_dcop_32.mtx,HLL,OpenMP,0.26079
34,-1,32,0.00010113,222.41,11246,adder_dcop_32.mtx,HLL,OpenMP,0.22241
35,-1,32,9.245e-05,243.28,11246,adder_dcop_32.mtx,HLL,OpenMP,0.24328
36,-1,32,0.00010425,215.76,11246,adder_dcop_32.mtx,HLL,OpenMP,0.21575999999999998
37,-1,32,8.874e-05,253.45,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25345
38,-1,32,0.00011022,204.06,11246,adder_dcop_32.mtx,HLL,OpenMP,0.20406
39,-1,32,0.00010359,217.12,11246,adder_dcop_32.mtx,HLL,OpenMP,0.21712
40,-1,32,0.00017283,130.14,11246,adder_dcop_32.mtx,HLL,OpenMP,0.13013999999999998
1,-1,32,0.00080937,1064.39,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,1.0643900000000002
2,-1,32,0.00046142,1867.01,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,1.86701
3,-1,32,0.00028869,2984.11,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,2.9841100000000003
4,-1,32,0.0002044,4214.63,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,4.2146300000000005
5,-1,32,0.00016145,5335.84,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,5.33584
6,-1,32,0.00013452,6404.32,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,6.404319999999999
7,-1,32,0.00015858,5432.62,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,5.43262
8,-1,32,0.00010497,8206.76,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.206760000000001
9,-1,32,9.793e-05,8796.97,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.79697
10,-1,32,9.071e-05,9497.44,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,9.497440000000001
11,-1,32,0.00014595,5902.5,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,5.9025
12,-1,32,8.819e-05,9768.94,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,9.76894
13,-1,32,8.551e-05,10074.93,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,10.07493
14,-1,32,8.44e-05,10207.09,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,10.20709
15,-1,32,8.028e-05,10730.82,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,10.73082
16,-1,32,7.814e-05,11025.48,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,11.02548
17,-1,32,7.724e-05,11152.94,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,11.152940000000001
18,-1,32,7.503e-05,11481.79,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,11.48179
19,-1,32,7.603e-05,11330.48,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,11.33048
20,-1,32,7.413e-05,11621.95,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,11.62195
21,-1,32,0.00010164,8476.13,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.47613
22,-1,32,0.00010122,8510.68,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.51068
23,-1,32,0.00011669,7382.4,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,7.3824
24,-1,32,0.00011558,7453.84,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,7.4538400000000005
25,-1,32,0.00010025,8593.3,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.5933
26,-1,32,9.889e-05,8711.39,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.71139
27,-1,32,0.00012338,6982.33,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,6.98233
28,-1,32,0.00010076,8549.63,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.549629999999999
29,-1,32,9.628e-05,8947.97,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.94797
30,-1,32,0.00016228,5308.71,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,5.30871
31,-1,32,0.00010535,8177.28,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.17728
32,-1,32,0.00010189,8454.97,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.45497
33,-1,32,0.00010372,8305.65,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.30565
34,-1,32,0.00010425,8263.67,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.26367
35,-1,32,0.00010425,8263.79,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.26379
36,-1,32,9.994e-05,8619.73,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.619729999999999
37,-1,32,0.00011438,7531.88,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,7.53188
38,-1,32,0.00012244,7036.01,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,7.03601
39,-1,32,0.00010528,8182.92,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,8.18292
40,-1,32,0.00019854,4339.09,430740,FEM_3D_thermal1.mtx,HLL,OpenMP,4.339090000000001
1,-1,32,0.00054845,1073.12,294276,raefsky2.mtx,HLL,OpenMP,1.0731199999999999
2,-1,32,0.00030419,1934.82,294276,raefsky2.mtx,HLL,OpenMP,1.93482
3,-1,32,0.00019664,2992.99,294276,raefsky2.mtx,HLL,OpenMP,2.99299
4,-1,32,0.00015223,3866.23,294276,raefsky2.mtx,HLL,OpenMP,3.86623
5,-1,32,0.00012126,4853.74,294276,raefsky2.mtx,HLL,OpenMP,4.85374
6,-1,32,0.00010122,5814.41,294276,raefsky2.mtx,HLL,OpenMP,5.81441
7,-1,32,9.321e-05,6314.01,294276,raefsky2.mtx,HLL,OpenMP,6.314010000000001
8,-1,32,8.261e-05,7124.45,294276,raefsky2.mtx,HLL,OpenMP,7.1244499999999995
9,-1,32,7.593e-05,7750.81,294276,raefsky2.mtx,HLL,OpenMP,7.75081
10,-1,32,7.214e-05,8158.95,294276,raefsky2.mtx,HLL,OpenMP,8.158949999999999
11,-1,32,7.177e-05,8200.66,294276,raefsky2.mtx,HLL,OpenMP,8.20066
12,-1,32,8.882e-05,6626.66,294276,raefsky2.mtx,HLL,OpenMP,6.62666
13,-1,32,6.697e-05,8788.13,294276,raefsky2.mtx,HLL,OpenMP,8.788129999999999
14,-1,32,7.186e-05,8190.18,294276,raefsky2.mtx,HLL,OpenMP,8.19018
15,-1,32,7.007e-05,8399.83,294276,raefsky2.mtx,HLL,OpenMP,8.39983
16,-1,32,6.946e-05,8473.51,294276,raefsky2.mtx,HLL,OpenMP,8.473510000000001
17,-1,32,6.63e-05,8877.44,294276,raefsky2.mtx,HLL,OpenMP,8.87744
18,-1,32,6.724e-05,8753.42,294276,raefsky2.mtx,HLL,OpenMP,8.75342
19,-1,32,6.83e-05,8617.63,294276,raefsky2.mtx,HLL,OpenMP,8.617629999999998
20,-1,32,6.766e-05,8698.28,294276,raefsky2.mtx,HLL,OpenMP,8.69828
21,-1,32,6.865e-05,8572.64,294276,raefsky2.mtx,HLL,OpenMP,8.57264
22,-1,32,6.689e-05,8799.17,294276,raefsky2.mtx,HLL,OpenMP,8.79917
23,-1,32,7.329e-05,8030.82,294276,raefsky2.mtx,HLL,OpenMP,8.03082
24,-1,32,7.058e-05,8338.72,294276,raefsky2.mtx,HLL,OpenMP,8.338719999999999
25,-1,32,7.632e-05,7711.28,294276,raefsky2.mtx,HLL,OpenMP,7.7112799999999995
26,-1,32,8.123e-05,7245.64,294276,raefsky2.mtx,HLL,OpenMP,7.245640000000001
27,-1,32,8.214e-05,7165.18,294276,raefsky2.mtx,HLL,OpenMP,7.16518
28,-1,32,8.082e-05,7282.64,294276,raefsky2.mtx,HLL,OpenMP,7.282640000000001
29,-1,32,8.12e-05,7248.48,294276,raefsky2.mtx,HLL,OpenMP,7.24848
30,-1,32,8.086e-05,7278.99,294276,raefsky2.mtx,HLL,OpenMP,7.278989999999999
31,-1,32,8.835e-05,6661.55,294276,raefsky2.mtx,HLL,OpenMP,6.66155
32,-1,32,9.143e-05,6437.31,294276,raefsky2.mtx,HLL,OpenMP,6.43731
33,-1,32,9.333e-05,6306.08,294276,raefsky2.mtx,HLL,OpenMP,6.30608
34,-1,32,9.359e-05,6288.43,294276,raefsky2.mtx,HLL,OpenMP,6.28843
35,-1,32,9.361e-05,6287.51,294276,raefsky2.mtx,HLL,OpenMP,6.28751
36,-1,32,9.773e-05,6022.38,294276,raefsky2.mtx,HLL,OpenMP,6.02238
37,-1,32,9.761e-05,6029.58,294276,raefsky2.mtx,HLL,OpenMP,6.02958
38,-1,32,0.00010127,5811.8,294276,raefsky2.mtx,HLL,OpenMP,5.8118
39,-1,32,0.00010017,5875.31,294276,raefsky2.mtx,HLL,OpenMP,5.875310000000001
40,-1,32,0.00011044,5329.23,294276,raefsky2.mtx,HLL,OpenMP,5.32923
1,-1,32,0.03057494,561.26,8580313,thermal2.mtx,HLL,OpenMP,0.56126
2,-1,32,0.01593274,1077.07,8580313,thermal2.mtx,HLL,OpenMP,1.07707
3,-1,32,0.01082128,1585.82,8580313,thermal2.mtx,HLL,OpenMP,1.58582
4,-1,32,0.00819963,2092.85,8580313,thermal2.mtx,HLL,OpenMP,2.09285
5,-1,32,0.00672155,2553.07,8580313,thermal2.mtx,HLL,OpenMP,2.55307
6,-1,32,0.00565562,3034.26,8580313,thermal2.mtx,HLL,OpenMP,3.03426
7,-1,32,0.00495558,3462.89,8580313,thermal2.mtx,HLL,OpenMP,3.46289
8,-1,32,0.00451861,3797.77,8580313,thermal2.mtx,HLL,OpenMP,3.79777
9,-1,32,0.00420617,4079.87,8580313,thermal2.mtx,HLL,OpenMP,4.07987
10,-1,32,0.00393537,4360.62,8580313,thermal2.mtx,HLL,OpenMP,4.36062
11,-1,32,0.00373203,4598.21,8580313,thermal2.mtx,HLL,OpenMP,4.59821
12,-1,32,0.00333287,5148.91,8580313,thermal2.mtx,HLL,OpenMP,5.14891
13,-1,32,0.00340892,5034.04,8580313,thermal2.mtx,HLL,OpenMP,5.03404
14,-1,32,0.00317274,5408.77,8580313,thermal2.mtx,HLL,OpenMP,5.4087700000000005
15,-1,32,0.0031364,5471.43,8580313,thermal2.mtx,HLL,OpenMP,5.471430000000001
16,-1,32,0.0030097,5701.77,8580313,thermal2.mtx,HLL,OpenMP,5.701770000000001
17,-1,32,0.00291204,5893.0,8580313,thermal2.mtx,HLL,OpenMP,5.893
18,-1,32,0.00285119,6018.77,8580313,thermal2.mtx,HLL,OpenMP,6.018770000000001
19,-1,32,0.00281664,6092.58,8580313,thermal2.mtx,HLL,OpenMP,6.09258
20,-1,32,0.00280575,6116.24,8580313,thermal2.mtx,HLL,OpenMP,6.1162399999999995
21,-1,32,0.00367862,4664.96,8580313,thermal2.mtx,HLL,OpenMP,4.66496
22,-1,32,0.00356785,4809.8,8580313,thermal2.mtx,HLL,OpenMP,4.8098
23,-1,32,0.00370752,4628.6,8580313,thermal2.mtx,HLL,OpenMP,4.6286000000000005
24,-1,32,0.00353123,4859.67,8580313,thermal2.mtx,HLL,OpenMP,4.85967
25,-1,32,0.0034581,4962.45,8580313,thermal2.mtx,HLL,OpenMP,4.96245
26,-1,32,0.00325533,5271.54,8580313,thermal2.mtx,HLL,OpenMP,5.27154
27,-1,32,0.00315756,5434.77,8580313,thermal2.mtx,HLL,OpenMP,5.43477
28,-1,32,0.00299774,5724.52,8580313,thermal2.mtx,HLL,OpenMP,5.72452
29,-1,32,0.00286909,5981.21,8580313,thermal2.mtx,HLL,OpenMP,5.98121
30,-1,32,0.00280147,6125.58,8580313,thermal2.mtx,HLL,OpenMP,6.12558
31,-1,32,0.00298539,5748.21,8580313,thermal2.mtx,HLL,OpenMP,5.74821
32,-1,32,0.00288554,5947.12,8580313,thermal2.mtx,HLL,OpenMP,5.94712
33,-1,32,0.00286548,5988.74,8580313,thermal2.mtx,HLL,OpenMP,5.98874
34,-1,32,0.00285316,6014.6,8580313,thermal2.mtx,HLL,OpenMP,6.014600000000001
35,-1,32,0.00287015,5979.0,8580313,thermal2.mtx,HLL,OpenMP,5.979
36,-1,32,0.00285666,6007.23,8580313,thermal2.mtx,HLL,OpenMP,6.00723
37,-1,32,0.00283669,6049.52,8580313,thermal2.mtx,HLL,OpenMP,6.04952
38,-1,32,0.00286824,5982.98,8580313,thermal2.mtx,HLL,OpenMP,5.9829799999999995
39,-1,32,0.00292815,5860.57,8580313,thermal2.mtx,HLL,OpenMP,5.86057
40,-1,32,0.00333348,5147.95,8580313,thermal2.mtx,HLL,OpenMP,5.14795
1,-1,32,2.096e-05,816.99,8562,mhda416.mtx,HLL,OpenMP,0.81699
2,-1,32,2.824e-05,606.35,8562,mhda416.mtx,HLL,OpenMP,0.6063500000000001
3,-1,32,0.00017841,95.98,8562,mhda416.mtx,HLL,OpenMP,0.09598000000000001
4,-1,32,1.603e-05,1068.2,8562,mhda416.mtx,HLL,OpenMP,1.0682
5,-1,32,1.394e-05,1228.22,8562,mhda416.mtx,HLL,OpenMP,1.22822
6,-1,32,1.517e-05,1129.16,8562,mhda416.mtx,HLL,OpenMP,1.1291600000000002
7,-1,32,1.749e-05,979.06,8562,mhda416.mtx,HLL,OpenMP,0.9790599999999999
8,-1,32,1.492e-05,1147.44,8562,mhda416.mtx,HLL,OpenMP,1.14744
9,-1,32,1.611e-05,1062.82,8562,mhda416.mtx,HLL,OpenMP,1.0628199999999999
10,-1,32,1.714e-05,998.8,8562,mhda416.mtx,HLL,OpenMP,0.9987999999999999
11,-1,32,2.946e-05,581.29,8562,mhda416.mtx,HLL,OpenMP,0.58129
12,-1,32,2.548e-05,671.96,8562,mhda416.mtx,HLL,OpenMP,0.67196
13,-1,32,2.871e-05,596.46,8562,mhda416.mtx,HLL,OpenMP,0.59646
14,-1,32,3.055e-05,560.45,8562,mhda416.mtx,HLL,OpenMP,0.56045
15,-1,32,3.114e-05,549.99,8562,mhda416.mtx,HLL,OpenMP,0.54999
16,-1,32,3.518e-05,486.71,8562,mhda416.mtx,HLL,OpenMP,0.48671
17,-1,32,3.604e-05,475.11,8562,mhda416.mtx,HLL,OpenMP,0.47511000000000003
18,-1,32,3.744e-05,457.39,8562,mhda416.mtx,HLL,OpenMP,0.45738999999999996
19,-1,32,4.136e-05,414.07,8562,mhda416.mtx,HLL,OpenMP,0.41407
20,-1,32,3.868e-05,442.76,8562,mhda416.mtx,HLL,OpenMP,0.44276
21,-1,32,4.039e-05,423.98,8562,mhda416.mtx,HLL,OpenMP,0.42398
22,-1,32,4.422e-05,387.29,8562,mhda416.mtx,HLL,OpenMP,0.38729
23,-1,32,4.243e-05,403.59,8562,mhda416.mtx,HLL,OpenMP,0.40358999999999995
24,-1,32,5.028e-05,340.6,8562,mhda416.mtx,HLL,OpenMP,0.3406
25,-1,32,4.877e-05,351.12,8562,mhda416.mtx,HLL,OpenMP,0.35112
26,-1,32,5.226e-05,327.67,8562,mhda416.mtx,HLL,OpenMP,0.32767
27,-1,32,4.982e-05,343.74,8562,mhda416.mtx,HLL,OpenMP,0.34374
28,-1,32,5.078e-05,337.24,8562,mhda416.mtx,HLL,OpenMP,0.33724
29,-1,32,5.412e-05,316.38,8562,mhda416.mtx,HLL,OpenMP,0.31638
30,-1,32,5.932e-05,288.69,8562,mhda416.mtx,HLL,OpenMP,0.28869
31,-1,32,5.787e-05,295.93,8562,mhda416.mtx,HLL,OpenMP,0.29593
32,-1,32,6.466e-05,264.84,8562,mhda416.mtx,HLL,OpenMP,0.26483999999999996
33,-1,32,6.214e-05,275.55,8562,mhda416.mtx,HLL,OpenMP,0.27555
34,-1,32,6.617e-05,258.79,8562,mhda416.mtx,HLL,OpenMP,0.25879
35,-1,32,6.797e-05,251.95,8562,mhda416.mtx,HLL,OpenMP,0.25195
36,-1,32,7.092e-05,241.46,8562,mhda416.mtx,HLL,OpenMP,0.24146
37,-1,32,7.368e-05,232.42,8562,mhda416.mtx,HLL,OpenMP,0.23242
38,-1,32,7.377e-05,232.14,8562,mhda416.mtx,HLL,OpenMP,0.23213999999999999
39,-1,32,7.34e-05,233.29,8562,mhda416.mtx,HLL,OpenMP,0.23329
40,-1,32,7.976e-05,214.69,8562,mhda416.mtx,HLL,OpenMP,0.21469
1,-1,64,0.01766317,349.18,3083796,roadNet-PA.mtx,HLL,OpenMP,0.34918
2,-1,64,0.00919228,670.95,3083796,roadNet-PA.mtx,HLL,OpenMP,0.67095
3,-1,64,0.00625486,986.05,3083796,roadNet-PA.mtx,HLL,OpenMP,0.98605
4,-1,64,0.00473399,1302.83,3083796,roadNet-PA.mtx,HLL,OpenMP,1.30283
5,-1,64,0.00392019,1573.29,3083796,roadNet-PA.mtx,HLL,OpenMP,1.5732899999999999
6,-1,64,0.00327387,1883.89,3083796,roadNet-PA.mtx,HLL,OpenMP,1.88389
7,-1,64,0.00286315,2154.13,3083796,roadNet-PA.mtx,HLL,OpenMP,2.1541300000000003
8,-1,64,0.00263065,2344.51,3083796,roadNet-PA.mtx,HLL,OpenMP,2.34451
9,-1,64,0.00236604,2606.71,3083796,roadNet-PA.mtx,HLL,OpenMP,2.60671
10,-1,64,0.00214937,2869.49,3083796,roadNet-PA.mtx,HLL,OpenMP,2.86949
11,-1,64,0.00198527,3106.68,3083796,roadNet-PA.mtx,HLL,OpenMP,3.10668
12,-1,64,0.00178262,3459.85,3083796,roadNet-PA.mtx,HLL,OpenMP,3.45985
13,-1,64,0.00163798,3765.37,3083796,roadNet-PA.mtx,HLL,OpenMP,3.76537
14,-1,64,0.00152287,4049.99,3083796,roadNet-PA.mtx,HLL,OpenMP,4.04999
15,-1,64,0.00141127,4370.25,3083796,roadNet-PA.mtx,HLL,OpenMP,4.37025
16,-1,64,0.00131821,4678.75,3083796,roadNet-PA.mtx,HLL,OpenMP,4.67875
17,-1,64,0.00123919,4977.11,3083796,roadNet-PA.mtx,HLL,OpenMP,4.97711
18,-1,64,0.00122629,5029.46,3083796,roadNet-PA.mtx,HLL,OpenMP,5.02946
19,-1,64,0.00117167,5263.94,3083796,roadNet-PA.mtx,HLL,OpenMP,5.26394
20,-1,64,0.00111134,5549.67,3083796,roadNet-PA.mtx,HLL,OpenMP,5.54967
21,-1,64,0.00139337,4426.38,3083796,roadNet-PA.mtx,HLL,OpenMP,4.42638
22,-1,64,0.00171352,3599.36,3083796,roadNet-PA.mtx,HLL,OpenMP,3.5993600000000003
23,-1,64,0.00130158,4738.56,3083796,roadNet-PA.mtx,HLL,OpenMP,4.7385600000000005
24,-1,64,0.00124894,4938.26,3083796,roadNet-PA.mtx,HLL,OpenMP,4.9382600000000005
25,-1,64,0.00121402,5080.32,3083796,roadNet-PA.mtx,HLL,OpenMP,5.0803199999999995
26,-1,64,0.00118086,5222.99,3083796,roadNet-PA.mtx,HLL,OpenMP,5.222989999999999
27,-1,64,0.00113934,5413.29,3083796,roadNet-PA.mtx,HLL,OpenMP,5.41329
28,-1,64,0.00110983,5557.26,3083796,roadNet-PA.mtx,HLL,OpenMP,5.55726
29,-1,64,0.00107474,5738.69,3083796,roadNet-PA.mtx,HLL,OpenMP,5.738689999999999
30,-1,64,0.00107388,5743.29,3083796,roadNet-PA.mtx,HLL,OpenMP,5.74329
31,-1,64,0.001015,6076.43,3083796,roadNet-PA.mtx,HLL,OpenMP,6.07643
32,-1,64,0.00098282,6275.41,3083796,roadNet-PA.mtx,HLL,OpenMP,6.27541
33,-1,64,0.00095682,6445.91,3083796,roadNet-PA.mtx,HLL,OpenMP,6.44591
34,-1,64,0.00093334,6608.09,3083796,roadNet-PA.mtx,HLL,OpenMP,6.60809
35,-1,64,0.00090126,6843.32,3083796,roadNet-PA.mtx,HLL,OpenMP,6.843319999999999
36,-1,64,0.00088867,6940.29,3083796,roadNet-PA.mtx,HLL,OpenMP,6.94029
37,-1,64,0.00088331,6982.38,3083796,roadNet-PA.mtx,HLL,OpenMP,6.98238
38,-1,64,0.00084185,7326.21,3083796,roadNet-PA.mtx,HLL,OpenMP,7.32621
39,-1,64,0.00084137,7330.39,3083796,roadNet-PA.mtx,HLL,OpenMP,7.33039
40,-1,64,0.00269346,2289.84,3083796,roadNet-PA.mtx,HLL,OpenMP,2.2898400000000003
1,-1,64,0.25393887,1001.86,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,1.00186
2,-1,64,0.13313048,1911.0,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,1.911
3,-1,64,0.09211307,2761.96,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,2.76196
4,-1,64,0.07059661,3603.75,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,3.60375
5,-1,64,0.05805576,4382.21,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,4.38221
6,-1,64,0.04935422,5154.82,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,5.15482
7,-1,64,0.04385471,5801.25,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,5.80125
8,-1,64,0.04098516,6207.42,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,6.20742
9,-1,64,0.03798061,6698.48,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,6.69848
10,-1,64,0.03571704,7122.99,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.12299
11,-1,64,0.03495338,7278.62,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.27862
12,-1,64,0.03474095,7323.12,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.32312
13,-1,64,0.03441741,7391.96,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.39196
14,-1,64,0.03363413,7564.11,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.5641099999999994
15,-1,64,0.03312691,7679.93,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.679930000000001
16,-1,64,0.03273411,7772.08,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.77208
17,-1,64,0.03268524,7783.71,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.78371
18,-1,64,0.03246838,7835.69,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.83569
19,-1,64,0.0325991,7804.27,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.804270000000001
20,-1,64,0.03265501,7790.91,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.79091
21,-1,64,0.03617628,7032.57,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.03257
22,-1,64,0.03556289,7153.87,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.1538699999999995
23,-1,64,0.03489686,7290.41,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.29041
24,-1,64,0.03417184,7445.09,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.44509
25,-1,64,0.03365302,7559.86,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.55986
26,-1,64,0.03320073,7662.85,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.662850000000001
27,-1,64,0.03290848,7730.9,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.730899999999999
28,-1,64,0.03257042,7811.15,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.81115
29,-1,64,0.03234805,7864.84,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.86484
30,-1,64,0.03219984,7901.04,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.90104
31,-1,64,0.03297328,7715.71,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.71571
32,-1,64,0.03298284,7713.47,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.71347
33,-1,64,0.03302542,7703.53,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.70353
34,-1,64,0.03292806,7726.31,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.726310000000001
35,-1,64,0.0328833,7736.82,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.73682
36,-1,64,0.03289567,7733.91,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.73391
37,-1,64,0.03279457,7757.76,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.75776
38,-1,64,0.03281572,7752.76,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.75276
39,-1,64,0.03278534,7759.94,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.759939999999999
40,-1,64,0.03479781,7311.16,127206144,Cube_Coup_dt0.mtx,HLL,OpenMP,7.31116
1,-1,64,7.43e-05,656.35,24382,mcfe.mtx,HLL,OpenMP,0.65635
2,-1,64,0.00654392,7.45,24382,mcfe.mtx,HLL,OpenMP,0.00745
3,-1,64,4.955e-05,984.18,24382,mcfe.mtx,HLL,OpenMP,0.9841799999999999
4,-1,64,4.211e-05,1157.98,24382,mcfe.mtx,HLL,OpenMP,1.15798
